Hero Pool,Map1,Map2,Distance
Overwatch League Stage 3 - 2019,Paris,Hollywood,0.46318504955514067
Overwatch League Stage 3 - 2019,Paris,Horizon Lunar Colony,0.296599702781469
Overwatch League Stage 3 - 2019,Paris,Ilios,0.4596884360474912
Overwatch League Stage 3 - 2019,Paris,Nepal,0.4318731543699185
Overwatch League Stage 3 - 2019,Paris,Numbani,0.4414983832679681
Overwatch League Stage 3 - 2019,Paris,Oasis,0.4884640258742206
Overwatch League Stage 3 - 2019,Paris,Volskaya Industries,0.30392671012936784
Overwatch League Stage 3 - 2019,Paris,Watchpoint: Gibraltar,0.6234853167746923
Overwatch League Stage 3 - 2019,Volskaya Industries,Dorado,0.23486234323526056
Overwatch League Stage 3 - 2019,Volskaya Industries,Eichenwalde,0.4101724199600663
Overwatch League Stage 3 - 2019,Volskaya Industries,Havana,0.7386728222892053
Overwatch League Stage 3 - 2019,Volskaya Industries,Hollywood,0.4816560065907974
Overwatch League Stage 3 - 2019,Volskaya Industries,Horizon Lunar Colony,0.35988784206287455
Overwatch League Stage 3 - 2019,Volskaya Industries,Ilios,0.4213979528622629
Overwatch League Stage 3 - 2019,Volskaya Industries,Nepal,0.43227473324297405
Overwatch League Stage 3 - 2019,Volskaya Industries,Numbani,0.3860192686112417
Overwatch League Stage 3 - 2019,Volskaya Industries,Oasis,0.44036266904084687
Overwatch League Stage 3 - 2019,Volskaya Industries,Paris,0.30392671012936784
Overwatch League Stage 3 - 2019,Volskaya Industries,Watchpoint: Gibraltar,0.6347062468168015
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Dorado,0.7015218858940012
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Eichenwalde,0.3865086508010999
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Havana,0.305580012234388
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Hollywood,0.23230818738902523
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Horizon Lunar Colony,0.4291921146760953
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Ilios,0.36667767734898704
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Nepal,0.46006315716386703
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Numbani,0.3629460687937624
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Oasis,0.3388794786604746
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Paris,0.6234853167746923
Overwatch League Stage 3 - 2019,Watchpoint: Gibraltar,Volskaya Industries,0.6347062468168015
Overwatch League Stage 4 - 2019,Blizzard World,Busan,1.4325676836130057
Overwatch League Stage 4 - 2019,Blizzard World,Hanamura,0.9140524504003106
Overwatch League Stage 4 - 2019,Blizzard World,Havana,0.2792801774930468
Overwatch League Stage 4 - 2019,Blizzard World,Hollywood,0.4723051751701439
Overwatch League Stage 4 - 2019,Blizzard World,Ilios,1.330067571973192
Overwatch League Stage 4 - 2019,Blizzard World,Junkertown,0.9019322697394645
Overwatch League Stage 4 - 2019,Blizzard World,King's Row,0.5356131942396118
Overwatch League Stage 4 - 2019,Blizzard World,Lijiang Tower,1.6048076153305375
Overwatch League Stage 4 - 2019,Blizzard World,Route 66,0.18523318420284607
Overwatch League Stage 4 - 2019,Blizzard World,Temple of Anubis,1.2388763943966874
Overwatch League Stage 4 - 2019,Blizzard World,Volskaya Industries,0.28178488172282534
Overwatch League Stage 4 - 2019,Busan,Blizzard World,1.4325676836130057
Overwatch League Stage 4 - 2019,Busan,Hanamura,0.73439666881981
Overwatch League Stage 4 - 2019,Busan,Havana,1.3987158065403675
Overwatch League Stage 4 - 2019,Busan,Hollywood,1.2403767902329035
Overwatch League Stage 4 - 2019,Busan,Ilios,0.5475973808880017
Overwatch League Stage 4 - 2019,Busan,Junkertown,1.1822217989600343
Overwatch League Stage 4 - 2019,Busan,King's Row,0.9998461949712371
Overwatch League Stage 4 - 2019,Busan,Lijiang Tower,0.39915655453809656
Overwatch League Stage 4 - 2019,Busan,Route 66,1.5525914625100634
Overwatch League Stage 4 - 2019,Busan,Temple of Anubis,1.0865665824577604
Overwatch League Stage 4 - 2019,Busan,Volskaya Industries,1.4259672298362287
Overwatch League Stage 4 - 2019,Hanamura,Blizzard World,0.9140524504003106
Overwatch League Stage 4 - 2019,Hanamura,Busan,0.73439666881981
Overwatch League Stage 4 - 2019,Hanamura,Havana,0.9150555158452665
Overwatch League Stage 4 - 2019,Hanamura,Hollywood,0.6020494623658788
Overwatch League Stage 4 - 2019,Hanamura,Ilios,0.49788173962128207
Overwatch League Stage 4 - 2019,Hanamura,Junkertown,0.7316469418908627
Overwatch League Stage 4 - 2019,Hanamura,King's Row,0.6350202619346383
Overwatch League Stage 4 - 2019,Hanamura,Lijiang Tower,0.8521791588274895
Overwatch League Stage 4 - 2019,Hanamura,Route 66,1.021869732930524
Overwatch League Stage 4 - 2019,Hanamura,Temple of Anubis,0.6309667058005786
Overwatch League Stage 4 - 2019,Hanamura,Volskaya Industries,0.8670118086108998
Overwatch League Stage 4 - 2019,Havana,Blizzard World,0.2792801774930468
Overwatch League Stage 4 - 2019,Havana,Busan,1.3987158065403675
Overwatch League Stage 4 - 2019,Havana,Hanamura,0.9150555158452665
Overwatch League Stage 4 - 2019,Havana,Hollywood,0.5234976906450935
Overwatch League Stage 4 - 2019,Havana,Ilios,1.2865852521856282
Overwatch League Stage 4 - 2019,Havana,Junkertown,0.7873049625412333
Overwatch League Stage 4 - 2019,Havana,King's Row,0.5500356915208677
Overwatch League Stage 4 - 2019,Havana,Lijiang Tower,1.5796907271416298
Overwatch League Stage 4 - 2019,Havana,Route 66,0.2880593613153905
Overwatch League Stage 4 - 2019,Havana,Temple of Anubis,1.2048211285961314
Overwatch League Stage 4 - 2019,Havana,Volskaya Industries,0.2850373659725626
Overwatch League Stage 4 - 2019,Hollywood,Blizzard World,0.4723051751701439
Overwatch League Stage 4 - 2019,Hollywood,Busan,1.2403767902329035
Overwatch League Stage 4 - 2019,Hollywood,Hanamura,0.6020494623658788
Overwatch League Stage 4 - 2019,Hollywood,Havana,0.5234976906450935
Overwatch League Stage 4 - 2019,Hollywood,Ilios,1.027519045436319
Overwatch League Stage 4 - 2019,Hollywood,Junkertown,0.7698166858728763
Overwatch League Stage 4 - 2019,Hollywood,King's Row,0.595164499145113
Overwatch League Stage 4 - 2019,Hollywood,Lijiang Tower,1.3781853155613872
Overwatch League Stage 4 - 2019,Hollywood,Route 66,0.521092213518163
Overwatch League Stage 4 - 2019,Hollywood,Temple of Anubis,0.8392430408144187
Overwatch League Stage 4 - 2019,Hollywood,Volskaya Industries,0.4768926135080801
Overwatch League Stage 4 - 2019,Ilios,Blizzard World,1.330067571973192
Overwatch League Stage 4 - 2019,Ilios,Busan,0.5475973808880017
Overwatch League Stage 4 - 2019,Ilios,Hanamura,0.49788173962128207
Overwatch League Stage 4 - 2019,Ilios,Havana,1.2865852521856282
Overwatch League Stage 4 - 2019,Ilios,Hollywood,1.027519045436319
Overwatch League Stage 4 - 2019,Ilios,Junkertown,0.8933933362960564
Overwatch League Stage 4 - 2019,Ilios,King's Row,0.999527481925042
Overwatch League Stage 4 - 2019,Ilios,Lijiang Tower,0.5812492232867016
Overwatch League Stage 4 - 2019,Ilios,Route 66,1.4394724844805658
Overwatch League Stage 4 - 2019,Ilios,Temple of Anubis,0.7300912443308772
Overwatch League Stage 4 - 2019,Ilios,Volskaya Industries,1.2667756657481926
Overwatch League Stage 4 - 2019,Junkertown,Blizzard World,0.9019322697394645
Overwatch League Stage 4 - 2019,Junkertown,Busan,1.1822217989600343
Overwatch League Stage 4 - 2019,Junkertown,Hanamura,0.7316469418908627
Overwatch League Stage 4 - 2019,Junkertown,Havana,0.7873049625412333
Overwatch League Stage 4 - 2019,Junkertown,Hollywood,0.7698166858728763
Overwatch League Stage 4 - 2019,Junkertown,Ilios,0.8933933362960564
Overwatch League Stage 4 - 2019,Junkertown,King's Row,0.8295579192101485
Overwatch League Stage 4 - 2019,Junkertown,Lijiang Tower,1.3111743189416025
Overwatch League Stage 4 - 2019,Junkertown,Route 66,0.9864476844435446
Overwatch League Stage 4 - 2019,Junkertown,Temple of Anubis,0.8053145705745302
Overwatch League Stage 4 - 2019,Junkertown,Volskaya Industries,0.7513969982740255
Overwatch League Stage 4 - 2019,King's Row,Blizzard World,0.5356131942396118
Overwatch League Stage 4 - 2019,King's Row,Busan,0.9998461949712371
Overwatch League Stage 4 - 2019,King's Row,Hanamura,0.6350202619346383
Overwatch League Stage 4 - 2019,King's Row,Havana,0.5500356915208677
Overwatch League Stage 4 - 2019,King's Row,Hollywood,0.595164499145113
Overwatch League Stage 4 - 2019,King's Row,Ilios,0.999527481925042
Overwatch League Stage 4 - 2019,King's Row,Junkertown,0.8295579192101485
Overwatch League Stage 4 - 2019,King's Row,Lijiang Tower,1.145991435633404
Overwatch League Stage 4 - 2019,King's Row,Route 66,0.6610681793672785
Overwatch League Stage 4 - 2019,King's Row,Temple of Anubis,1.1314712558189972
Overwatch League Stage 4 - 2019,King's Row,Volskaya Industries,0.6001885199321942
Overwatch League Stage 4 - 2019,Lijiang Tower,Blizzard World,1.6048076153305375
Overwatch League Stage 4 - 2019,Lijiang Tower,Busan,0.39915655453809656
Overwatch League Stage 4 - 2019,Lijiang Tower,Hanamura,0.8521791588274895
Overwatch League Stage 4 - 2019,Lijiang Tower,Havana,1.5796907271416298
Overwatch League Stage 4 - 2019,Lijiang Tower,Hollywood,1.3781853155613872
Overwatch League Stage 4 - 2019,Lijiang Tower,Ilios,0.5812492232867016
Overwatch League Stage 4 - 2019,Lijiang Tower,Junkertown,1.3111743189416025
Overwatch League Stage 4 - 2019,Lijiang Tower,King's Row,1.145991435633404
Overwatch League Stage 4 - 2019,Lijiang Tower,Route 66,1.7288096182389316
Overwatch League Stage 4 - 2019,Lijiang Tower,Temple of Anubis,1.1957258398854353
Overwatch League Stage 4 - 2019,Lijiang Tower,Volskaya Industries,1.6045949267621415
Overwatch League Stage 4 - 2019,Route 66,Blizzard World,0.18523318420284607
Overwatch League Stage 4 - 2019,Route 66,Busan,1.5525914625100634
Overwatch League Stage 4 - 2019,Route 66,Hanamura,1.021869732930524
Overwatch League Stage 4 - 2019,Route 66,Havana,0.2880593613153905
Overwatch League Stage 4 - 2019,Route 66,Hollywood,0.521092213518163
Overwatch League Stage 4 - 2019,Route 66,Ilios,1.4394724844805658
Overwatch League Stage 4 - 2019,Route 66,Junkertown,0.9864476844435446
Overwatch League Stage 4 - 2019,Route 66,King's Row,0.6610681793672785
Overwatch League Stage 4 - 2019,Route 66,Lijiang Tower,1.7288096182389316
Overwatch League Stage 4 - 2019,Route 66,Temple of Anubis,1.304512472620225
Overwatch League Stage 4 - 2019,Route 66,Volskaya Industries,0.32603452707914365
Overwatch League Stage 4 - 2019,Temple of Anubis,Blizzard World,1.2388763943966874
Overwatch League Stage 4 - 2019,Temple of Anubis,Busan,1.0865665824577604
Overwatch League Stage 4 - 2019,Temple of Anubis,Hanamura,0.6309667058005786
Overwatch League Stage 4 - 2019,Temple of Anubis,Havana,1.2048211285961314
Overwatch League Stage 4 - 2019,Temple of Anubis,Hollywood,0.8392430408144187
Overwatch League Stage 4 - 2019,Temple of Anubis,Ilios,0.7300912443308772
Overwatch League Stage 4 - 2019,Temple of Anubis,Junkertown,0.8053145705745302
Overwatch League Stage 4 - 2019,Temple of Anubis,King's Row,1.1314712558189972
Overwatch League Stage 4 - 2019,Temple of Anubis,Lijiang Tower,1.1957258398854353
Overwatch League Stage 4 - 2019,Temple of Anubis,Route 66,1.304512472620225
Overwatch League Stage 4 - 2019,Temple of Anubis,Volskaya Industries,1.145824172878369
Overwatch League Stage 4 - 2019,Volskaya Industries,Blizzard World,0.28178488172282534
Overwatch League Stage 4 - 2019,Volskaya Industries,Busan,1.4259672298362287
Overwatch League Stage 4 - 2019,Volskaya Industries,Hanamura,0.8670118086108998
Overwatch League Stage 4 - 2019,Volskaya Industries,Havana,0.2850373659725626
Overwatch League Stage 4 - 2019,Volskaya Industries,Hollywood,0.4768926135080801
Overwatch League Stage 4 - 2019,Volskaya Industries,Ilios,1.2667756657481926
Overwatch League Stage 4 - 2019,Volskaya Industries,Junkertown,0.7513969982740255
Overwatch League Stage 4 - 2019,Volskaya Industries,King's Row,0.6001885199321942
Overwatch League Stage 4 - 2019,Volskaya Industries,Lijiang Tower,1.6045949267621415
Overwatch League Stage 4 - 2019,Volskaya Industries,Route 66,0.32603452707914365
Overwatch League Stage 4 - 2019,Volskaya Industries,Temple of Anubis,1.145824172878369
Summer Showdown - 2020,Blizzard World,Busan,0.5243384784215522
Summer Showdown - 2020,Blizzard World,Hanamura,0.386025368572018
Summer Showdown - 2020,Blizzard World,Hollywood,0.34200284116864155
Summer Showdown - 2020,Blizzard World,Ilios,0.8594392350740493
Summer Showdown - 2020,Blizzard World,Junkertown,1.1785254330650705
Summer Showdown - 2020,Blizzard World,King's Row,0.3539150368116827
Summer Showdown - 2020,Blizzard World,Lijiang Tower,1.3623956619852011
Summer Showdown - 2020,Blizzard World,Nepal,0.5235908015587931
Summer Showdown - 2020,Blizzard World,Oasis,0.8279349049037592
Summer Showdown - 2020,Blizzard World,Rialto,0.6251379318831648
Summer Showdown - 2020,Blizzard World,Temple of Anubis,0.5004497407789783
Summer Showdown - 2020,Blizzard World,Volskaya Industries,0.385796613844782
Summer Showdown - 2020,Blizzard World,Watchpoint: Gibraltar,1.9096452125928163
Summer Showdown - 2020,Busan,Blizzard World,0.5243384784215522
Summer Showdown - 2020,Busan,Hanamura,0.41319050755479825
Summer Showdown - 2020,Busan,Hollywood,0.4979897049518302
Summer Showdown - 2020,Busan,Ilios,0.610779301766796
Summer Showdown - 2020,Busan,Junkertown,0.7456097696861853
Summer Showdown - 2020,Busan,King's Row,0.6263383887865684
Summer Showdown - 2020,Busan,Lijiang Tower,1.2812564294744313
Summer Showdown - 2020,Busan,Nepal,0.5105029286418686
Summer Showdown - 2020,Busan,Oasis,0.696012450009825
Summer Showdown - 2020,Busan,Rialto,0.21110898896113459
Summer Showdown - 2020,Busan,Temple of Anubis,0.7813721340766354
Summer Showdown - 2020,Busan,Volskaya Industries,0.4119878708160727
Summer Showdown - 2020,Busan,Watchpoint: Gibraltar,1.7388737718207161
Summer Showdown - 2020,Hanamura,Blizzard World,0.386025368572018
Summer Showdown - 2020,Hanamura,Busan,0.41319050755479825
Summer Showdown - 2020,Hanamura,Hollywood,0.30338392843551354
Summer Showdown - 2020,Hanamura,Ilios,0.6747195818984749
Summer Showdown - 2020,Hanamura,Junkertown,0.9920260923220648
Summer Showdown - 2020,Hanamura,King's Row,0.40463252823690965
Summer Showdown - 2020,Hanamura,Lijiang Tower,1.234724838724242
Summer Showdown - 2020,Hanamura,Nepal,0.46319512766609966
Summer Showdown - 2020,Hanamura,Oasis,0.7436920671560354
Summer Showdown - 2020,Hanamura,Rialto,0.4882440447241278
Summer Showdown - 2020,Hanamura,Temple of Anubis,0.5404582015633724
Summer Showdown - 2020,Hanamura,Volskaya Industries,0.3891522403484504
Summer Showdown - 2020,Hanamura,Watchpoint: Gibraltar,1.8010354169473968
Summer Showdown - 2020,Hollywood,Blizzard World,0.34200284116864155
Summer Showdown - 2020,Hollywood,Busan,0.4979897049518302
Summer Showdown - 2020,Hollywood,Hanamura,0.30338392843551354
Summer Showdown - 2020,Hollywood,Ilios,0.6875054895594084
Summer Showdown - 2020,Hollywood,Junkertown,1.0857291989947955
Summer Showdown - 2020,Hollywood,King's Row,0.3347371409727284
Summer Showdown - 2020,Hollywood,Lijiang Tower,1.3296106651906152
Summer Showdown - 2020,Hollywood,Nepal,0.5256435910758507
Summer Showdown - 2020,Hollywood,Oasis,0.7358753210590042
Summer Showdown - 2020,Hollywood,Rialto,0.5255903486718209
Summer Showdown - 2020,Hollywood,Temple of Anubis,0.4512180503463277
Summer Showdown - 2020,Hollywood,Volskaya Industries,0.3152773004412626
Summer Showdown - 2020,Hollywood,Watchpoint: Gibraltar,1.7580228076957125
Summer Showdown - 2020,Ilios,Blizzard World,0.8594392350740493
Summer Showdown - 2020,Ilios,Busan,0.610779301766796
Summer Showdown - 2020,Ilios,Hanamura,0.6747195818984749
Summer Showdown - 2020,Ilios,Hollywood,0.6875054895594084
Summer Showdown - 2020,Ilios,Junkertown,0.7124437364818872
Summer Showdown - 2020,Ilios,King's Row,0.7148999703527892
Summer Showdown - 2020,Ilios,Lijiang Tower,1.4206498633870677
Summer Showdown - 2020,Ilios,Nepal,0.7915455715531183
Summer Showdown - 2020,Ilios,Oasis,0.7558527322100319
Summer Showdown - 2020,Ilios,Rialto,0.5753381504600242
Summer Showdown - 2020,Ilios,Temple of Anubis,0.933514112497692
Summer Showdown - 2020,Ilios,Volskaya Industries,0.6903692685798922
Summer Showdown - 2020,Ilios,Watchpoint: Gibraltar,1.5263735729247898
Summer Showdown - 2020,Junkertown,Blizzard World,1.1785254330650705
Summer Showdown - 2020,Junkertown,Busan,0.7456097696861853
Summer Showdown - 2020,Junkertown,Hanamura,0.9920260923220648
Summer Showdown - 2020,Junkertown,Hollywood,1.0857291989947955
Summer Showdown - 2020,Junkertown,Ilios,0.7124437364818872
Summer Showdown - 2020,Junkertown,King's Row,1.1344704175624085
Summer Showdown - 2020,Junkertown,Lijiang Tower,1.6362391521721196
Summer Showdown - 2020,Junkertown,Nepal,1.0711471870214622
Summer Showdown - 2020,Junkertown,Oasis,1.198500070288589
Summer Showdown - 2020,Junkertown,Rialto,0.6463329440778731
Summer Showdown - 2020,Junkertown,Temple of Anubis,1.3798629834743183
Summer Showdown - 2020,Junkertown,Volskaya Industries,1.0686354500663369
Summer Showdown - 2020,Junkertown,Watchpoint: Gibraltar,1.956521901026729
Summer Showdown - 2020,King's Row,Blizzard World,0.3539150368116827
Summer Showdown - 2020,King's Row,Busan,0.6263383887865684
Summer Showdown - 2020,King's Row,Hanamura,0.40463252823690965
Summer Showdown - 2020,King's Row,Hollywood,0.3347371409727284
Summer Showdown - 2020,King's Row,Ilios,0.7148999703527892
Summer Showdown - 2020,King's Row,Junkertown,1.1344704175624085
Summer Showdown - 2020,King's Row,Lijiang Tower,1.3205317097278002
Summer Showdown - 2020,King's Row,Nepal,0.5148266142466352
Summer Showdown - 2020,King's Row,Oasis,0.837380082538384
Summer Showdown - 2020,King's Row,Rialto,0.679968929113959
Summer Showdown - 2020,King's Row,Temple of Anubis,0.42747950748277486
Summer Showdown - 2020,King's Row,Volskaya Industries,0.5053514858325271
Summer Showdown - 2020,King's Row,Watchpoint: Gibraltar,1.8215545226318062
Summer Showdown - 2020,Lijiang Tower,Blizzard World,1.3623956619852011
Summer Showdown - 2020,Lijiang Tower,Busan,1.2812564294744313
Summer Showdown - 2020,Lijiang Tower,Hanamura,1.234724838724242
Summer Showdown - 2020,Lijiang Tower,Hollywood,1.3296106651906152
Summer Showdown - 2020,Lijiang Tower,Ilios,1.4206498633870677
Summer Showdown - 2020,Lijiang Tower,Junkertown,1.6362391521721196
Summer Showdown - 2020,Lijiang Tower,King's Row,1.3205317097278002
Summer Showdown - 2020,Lijiang Tower,Nepal,0.922923347202321
Summer Showdown - 2020,Lijiang Tower,Oasis,1.2424178007703137
Summer Showdown - 2020,Lijiang Tower,Rialto,1.4002198035972613
Summer Showdown - 2020,Lijiang Tower,Temple of Anubis,1.2618411051366074
Summer Showdown - 2020,Lijiang Tower,Volskaya Industries,1.3047392785691008
Summer Showdown - 2020,Lijiang Tower,Watchpoint: Gibraltar,1.8227885743067713
Summer Showdown - 2020,Nepal,Blizzard World,0.5235908015587931
Summer Showdown - 2020,Nepal,Busan,0.5105029286418686
Summer Showdown - 2020,Nepal,Hanamura,0.46319512766609966
Summer Showdown - 2020,Nepal,Hollywood,0.5256435910758507
